timestamp,x,y,width,height,fps
0.08302950859069824,554.0,364.0,19.0,23.0,22.220418629045504
0.12803292274475098,554.0,364.0,19.0,23.0,22.220477488430983
0.1725471019744873,554.0,364.0,19.0,23.0,22.30130994305443
0.21854615211486816,554.0,364.0,19.0,23.0,22.158173271857752
0.265061616897583,554.0,364.0,19.0,23.0,22.022962288541855
0.3180668354034424,554.0,364.0,19.0,23.0,21.425435710047108
0.3645813465118408,554.0,364.0,19.0,23.0,21.435866809085088
0.40758776664733887,554.0,364.0,19.0,23.0,21.647252516846176
0.4480893611907959,555.0,365.0,19.0,23.0,21.947819999755804
0.4940907955169678,554.0,364.0,19.0,23.0,21.926701953865255
0.5362744331359863,554.0,364.0,19.0,23.0,22.07733349411381
0.5832781791687012,554.0,364.0,19.0,23.0,22.04860346624414
0.6202805042266846,554.0,364.0,19.0,23.0,22.327000806255793
0.6663916110992432,554.0,364.0,19.0,23.0,22.280017468793123
0.7093954086303711,554.0,364.0,19.0,23.0,22.342389436093537
0.7509024143218994,554.0,364.0,19.0,23.0,22.444278485000606
0.7949068546295166,554.0,364.0,19.0,23.0,22.460598206570992
0.8354160785675049,554.0,364.0,19.0,23.0,22.57364022153406
0.8764188289642334,554.0,364.0,19.0,23.0,22.662403685508927
0.9224259853363037,554.0,364.0,19.0,23.0,22.614198411998782
0.9629323482513428,554.0,364.0,19.0,23.0,22.70499793908189
1.0019361972808838,555.0,365.0,19.0,23.0,22.82369952705128
1.044449806213379,554.0,364.0,19.0,23.0,22.853192231302213
1.0884535312652588,554.0,364.0,19.0,23.0,22.84783671027345
1.1346416473388672,554.0,364.0,19.0,23.0,22.797410175800188
1.1766438484191895,554.0,364.0,19.0,23.0,22.834699761920216
1.2166476249694824,554.0,364.0,19.0,23.0,22.908112433746307
1.2601590156555176,554.0,364.0,19.0,23.0,22.91076040216949
1.3111624717712402,554.0,364.0,19.0,23.0,22.77838814874075
1.35868239402771,554.0,364.0,19.0,23.0,22.715974317753265
1.407686710357666,554.0,364.0,19.0,23.0,22.633340145321643
1.458833932876587,554.0,365.0,19.0,23.0,22.522394488883847
1.5018362998962402,554.0,364.0,19.0,23.0,22.543902551050824
1.5453431606292725,554.0,364.0,19.0,23.0,22.556630840757105
1.5923504829406738,554.0,364.0,19.0,23.0,22.51781860350252
1.6368660926818848,554.0,364.0,19.0,23.0,22.51632100222755
1.6848690509796143,554.0,364.0,19.0,23.0,22.467227063997377
1.7353839874267578,554.0,364.0,19.0,23.0,22.400960670310408
1.7793846130371094,555.0,364.0,19.0,23.0,22.396303945295237
1.8313870429992676,554.0,364.0,19.0,23.0,22.304486285516614
1.8738999366760254,554.0,364.0,19.0,23.0,22.33268633832774
1.9189002513885498,554.0,364.0,19.0,23.0,22.33003974288623
1.963411808013916,554.0,364.0,19.0,23.0,22.33318465600433
2.005415439605713,554.0,365.0,19.0,23.0,22.36466044501644
2.051921844482422,554.0,364.0,19.0,23.0,22.344748814120035
2.0939266681671143,554.0,364.0,19.0,23.0,22.374620277481124
2.141963243484497,554.0,364.0,19.0,23.0,22.339067825871748
