timestamp,x,y,width,height,fps
0.02400350570678711,368,368,12,20,90.8979476843725
0.041002750396728516,368,368,12,20,74.06897769615202
0.056005001068115234,368,368,12,20,69.762828011776
0.07400250434875488,368,368,12,20,65.57339732816372
0.08951592445373535,368,368,12,20,65.34771689070864
0.10951805114746094,368,368,12,20,62.16592682619554
0.1275184154510498,368,368,12,20,61.126691594700155
0.1455221176147461,368,368,12,20,60.36826434029171
0.16352009773254395,368,368,12,20,59.793536696245
0.1835184097290039,368,368,12,20,58.64543615255657
0.20203399658203125,368,368,12,20,58.19125516959553
0.21903562545776367,368,368,12,20,58.24296461216409
0.23803400993347168,368,368,12,20,57.76959947110352
0.25603532791137695,368,368,12,20,57.60530531561625
0.2740364074707031,368,368,12,20,57.46372357303282
0.292543888092041,368,368,12,20,57.23653477278562
0.30954742431640625,368,368,12,20,57.326829613418866
0.33154797554016113,368,368,12,20,56.506784783523116
0.3475480079650879,368,368,12,20,56.793410999389245
0.3675503730773926,368,368,12,20,56.40981707140758
0.38555049896240234,368,368,12,20,56.36852361573576
0.4030601978302002,368,368,12,20,56.401862566640304
0.42106056213378906,368,368,12,20,56.502905124264345
0.4400606155395508,368,368,12,20,56.198395165734055
0.4570655822753906,368,368,12,20,56.29826414186671
0.4770653247833252,368,368,12,20,56.14792518889418
0.4955708980560303,368,368,12,20,55.95057805181716
0.5135729312896729,368,368,12,20,55.93614619541558
0.5315742492675781,368,368,12,20,55.92279346350358
0.5515751838684082,368,368,12,20,55.70275248689761
0.5695779323577881,368,368,12,20,55.6977169763473
0.588085412979126,368,368,12,20,55.6441170544519
0.6070859432220459,368,368,12,20,55.54772033351419
0.6260912418365479,368,368,12,20,55.547722956160534
0.6410887241363525,368,368,12,20,55.72480266749064
0.6631484031677246,368,368,12,20,55.457471142785366
0.6801502704620361,368,368,12,20,55.45994849586631
0.6986565589904785,368,368,12,20,55.42150666778402
0.7176578044891357,368,368,12,20,55.34618242351652
0.7336599826812744,368,368,12,20,55.50484375010338
0.7506604194641113,368,368,12,20,55.58129298895947
0.7726635932922363,368,368,12,20,55.287787434197746
0.7881796360015869,368,368,12,20,55.47116779902378
0.8081820011138916,368,368,12,20,55.333394498603695
0.8271872997283936,368,368,12,20,55.33807639285105
0.8431856632232666,368,368,12,20,55.40943618715685
0.8631856441497803,368,368,12,20,55.28218404858427
0.887225866317749,368,368,12,20,54.905854760060656
0.9032268524169922,368,368,12,20,55.04228344134897
0.9182295799255371,368,368,12,20,55.23473852579502
0.9362320899963379,368,368,12,20,55.24084324925684
0.9552314281463623,368,368,12,20,55.188266384885004
0.973233699798584,368,368,12,20,55.195020835490375
0.9917457103729248,368,368,12,20,55.17277720559648
1.0097453594207764,368,368,12,20,55.179709154857484
1.0307457447052002,368,368,12,20,55.02368247575506
1.047745943069458,368,368,12,20,55.08610032649544
1.0657474994659424,368,368,12,20,55.094045703192414
1.084749698638916,368,368,12,20,55.05027790538203
1.1032795906066895,368,368,12,20,55.03186451648879
1.1202809810638428,368,368,12,20,55.09000866445146
1.1402831077575684,368,368,12,20,54.99959878675823
1.156285047531128,368,368,12,20,55.10447198451142
1.1752848625183105,368,368,12,20,55.064056023353594
1.194793462753296,368,368,12,20,55.001250808990974
1.2147929668426514,368,368,12,20,54.91804353225639
1.2327947616577148,368,368,12,20,54.92737023963773
1.2497944831848145,368,368,12,20,54.98093622668257
1.2687950134277344,368,368,12,20,54.945367509009095
1.2883169651031494,368,368,12,20,54.88840838891633
1.3043181896209717,368,368,12,20,54.98266746329326
1.3253190517425537,368,368,12,20,54.86479698618669
1.3403215408325195,368,368,12,20,54.99806670557325
1.3603246212005615,368,368,12,20,54.96458947868744
1.3793251514434814,368,368,12,20,54.89185230476721
1.3984813690185547,368,368,12,20,54.854666423225396
1.4144814014434814,368,368,12,20,54.941948171473385
1.4344820976257324,368,368,12,20,54.87238882685837
1.4534831047058105,368,368,12,20,54.84279409415879
1.4704875946044922,368,368,12,20,54.8890561425337
1.488997459411621,368,368,12,20,54.878223446409685
1.5060014724731445,368,368,12,20,54.92299906756415
1.5260021686553955,368,368,12,20,54.857897800529535
1.544003963470459,368,368,12,20,54.866035857426795
