timestamp,x,y,width,height,fps
0.022786378860473633,109,370,25,20,83.33937370847242
0.0392916202545166,109,370,25,20,70.16467596774733
0.05629253387451172,109,370,25,20,65.9264079470615
0.07329463958740234,109,370,25,20,63.992432535520166
0.09029531478881836,109,370,25,20,62.886701191372225
0.1092996597290039,109,370,25,20,60.90603135111849
0.12529897689819336,109,370,25,20,61.1291096967085
0.14181280136108398,109,370,25,20,61.05679260355083
0.1588122844696045,109,370,25,20,60.80052572069155
0.17681312561035156,109,370,25,20,60.231574624154355
0.19281458854675293,109,370,25,20,60.4304826072264
0.20981359481811523,109,370,25,20,60.293525097121744
0.2278146743774414,109,370,25,20,59.900263545572294
0.24832367897033691,109,370,25,20,58.93832781290776
0.2663271427154541,109,370,25,20,58.6992494952473
0.28432631492614746,109,370,25,20,58.49255909060007
0.3033285140991211,109,370,25,20,58.11145983682245
0.32132887840270996,109,370,25,20,57.96324316356316
0.338367223739624,109,370,25,20,58.00110337198046
0.35936927795410156,109,370,25,20,57.37530427978625
0.3763711452484131,109,370,25,20,57.44235507411779
0.3953728675842285,109,370,25,20,57.20442708898379
0.41337084770202637,109,370,25,20,57.130991058642934
0.4323728084564209,109,370,25,20,56.9279460350243
0.44943833351135254,109,370,25,20,56.99290588943797
0.4694399833679199,109,370,25,20,56.811536942743516
0.48844075202941895,109,370,25,20,56.52633092146245
0.5064430236816406,109,370,25,20,56.490817636564174
0.526444673538208,109,370,25,20,56.23888767648223
0.5424871444702148,109,370,25,20,56.4228058603361
0.561488151550293,109,370,25,20,56.29189971283315
0.5824909210205078,109,370,25,20,55.97305307688105
0.5994923114776611,109,370,25,20,56.055233904960616
0.61649489402771,109,370,25,20,56.132690840701244
0.6340084075927734,109,370,25,20,56.159839080574095
0.6540093421936035,109,370,25,20,55.96822677453946
0.673011302947998,109,370,25,20,55.8723286442209
0.6930170059204102,109,370,25,20,55.699710534307606
0.713017463684082,109,370,25,20,55.537342545088606
0.731020450592041,109,370,25,20,55.537567401784315
0.7515387535095215,109,370,25,20,55.34919568694183
0.7705397605895996,109,370,25,20,55.28115976957497
0.7895388603210449,109,370,25,20,55.216579142099015
0.8065414428710938,109,370,25,20,55.2934565942651
0.8245394229888916,109,370,25,20,55.29939140798869
0.8440494537353516,109,370,25,20,55.20471193477455
0.8630468845367432,109,370,25,20,55.14751376084166
0.8830490112304688,109,370,25,20,55.029352491478136
0.9010505676269531,109,370,25,20,55.039895448221564
0.9180529117584229,109,370,25,20,55.110649538491614
0.9345624446868896,109,370,25,20,55.20823704367477
0.9515624046325684,109,370,25,20,55.27356846871573
0.9695632457733154,109,370,25,20,55.27881398458944
0.9885666370391846,109,370,25,20,55.28371772872726
1.0035679340362549,109,370,25,20,55.399949664074946
1.0225677490234375,109,370,25,20,55.34797317916024
1.0406031608581543,109,370,25,20,55.34969825397785
1.0556058883666992,109,370,25,20,55.51202648297567
1.0766079425811768,109,370,25,20,55.408398360926256
1.0936086177825928,109,370,25,20,55.410801548853485
1.1116104125976562,109,370,25,20,55.413078136103216
1.1306095123291016,109,370,25,20,55.36592904856953
1.1491217613220215,109,370,25,20,55.34401293868013
1.1711232662200928,109,370,25,20,55.15643660868061
1.19012451171875,109,370,25,20,55.11570102409805
1.206125020980835,109,370,25,20,55.2145188796097
1.2221267223358154,109,370,25,20,55.31067174258167
1.2416377067565918,109,370,25,20,55.24635389296127
1.258638620376587,109,370,25,20,55.295046799040406
1.2776463031768799,109,370,25,20,55.25476551455211
1.2966406345367432,109,370,25,20,55.216248428594206
1.3156421184539795,109,370,25,20,55.178550246502894
